id,leftFileId,leftFilePath,rightFileId,rightFilePath,similarity,totalOverlap,longestFragment,leftCovered,rightCovered
2479,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,33,baselines_work/cohorte/java/CODE_FUN_JAVA_007/CODE_FUN_JAVA_007.java,0.0966183574879227,20,6,10,10
3258,16,baselines_work/cohorte/java/CODE_ESTRU_JAVA_006/CODE_ESTRU_JAVA_006.java,38,baselines_work/cohorte/java/CODE_FUN_JAVA_006/CODE_FUN_JAVA_006.java,0.21978021978021978,20,5,9,11
2032,6,baselines_work/cohorte/java/CODE_DIF_JAVA_002/CODE_DIF_JAVA_002.java,7,baselines_work/cohorte/java/CODE_DIF_JAVA_007/CODE_DIF_JAVA_007.java,0.1165644171779141,19,3,10,9
2182,0,baselines_work/cohorte/java/CODE_DIF_JAVA_004/CODE_DIF_JAVA_004.java,11,baselines_work/cohorte/java/CODE_DIF_JAVA_014/CODE_DIF_JAVA_014.java,0.10052910052910052,19,2,10,9
2273,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,35,baselines_work/cohorte/java/CODE_FUN_JAVA_005/CODE_FUN_JAVA_005.java,0.10734463276836158,19,3,11,8
2453,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,0.07335907335907337,19,2,10,9
2487,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,42,baselines_work/cohorte/java/CODE_FUN_JAVA_015/CODE_FUN_JAVA_015.java,0.08260869565217391,19,3,11,8
2112,2,baselines_work/cohorte/java/CODE_DIF_JAVA_003/CODE_DIF_JAVA_003.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.061016949152542375,18,2,8,10
2319,3,baselines_work/cohorte/java/CODE_DIF_JAVA_006/CODE_DIF_JAVA_006.java,9,baselines_work/cohorte/java/CODE_DIF_JAVA_012/CODE_DIF_JAVA_012.java,0.09523809523809523,18,3,12,6
2390,7,baselines_work/cohorte/java/CODE_DIF_JAVA_007/CODE_DIF_JAVA_007.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.06,18,2,8,10
2454,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,9,baselines_work/cohorte/java/CODE_DIF_JAVA_012/CODE_DIF_JAVA_012.java,0.07792207792207792,18,3,10,8
2587,12,baselines_work/cohorte/java/CODE_DIF_JAVA_010/CODE_DIF_JAVA_010.java,11,baselines_work/cohorte/java/CODE_DIF_JAVA_014/CODE_DIF_JAVA_014.java,0.06870229007633588,18,3,10,8
3078,17,baselines_work/cohorte/java/CODE_ESTRU_JAVA_003/CODE_ESTRU_JAVA_003.java,16,baselines_work/cohorte/java/CODE_ESTRU_JAVA_006/CODE_ESTRU_JAVA_006.java,0.25,18,9,9,9
3642,27,baselines_work/cohorte/java/CODE_ESTRU_JAVA_013/CODE_ESTRU_JAVA_013.java,68,baselines_work/cohorte/java/CODE_IDENT_JAVA_013/CODE_IDENT_JAVA_013.java,0.4,18,3,9,9
3643,27,baselines_work/cohorte/java/CODE_ESTRU_JAVA_013/CODE_ESTRU_JAVA_013.java,71,baselines_work/cohorte/java/CODE_IDENT_JAVA_013_COPY/CODE_IDENT_JAVA_013.java,0.4,18,3,9,9
4026,32,baselines_work/cohorte/java/CODE_FUN_JAVA_008/CODE_FUN_JAVA_008.java,39,baselines_work/cohorte/java/CODE_FUN_JAVA_009/CODE_FUN_JAVA_009.java,0.1323529411764706,18,2,9,9
2283,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,42,baselines_work/cohorte/java/CODE_FUN_JAVA_015/CODE_FUN_JAVA_015.java,0.07981220657276995,17,4,9,8
2455,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,0.06227106227106227,17,2,9,8
2610,12,baselines_work/cohorte/java/CODE_DIF_JAVA_010/CODE_DIF_JAVA_010.java,33,baselines_work/cohorte/java/CODE_FUN_JAVA_007/CODE_FUN_JAVA_007.java,0.07981220657276995,17,1,9,8
2651,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,11,baselines_work/cohorte/java/CODE_DIF_JAVA_014/CODE_DIF_JAVA_014.java,0.07906976744186046,17,3,10,7
2776,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,11,baselines_work/cohorte/java/CODE_DIF_JAVA_014/CODE_DIF_JAVA_014.java,0.07234042553191489,17,3,9,8
3417,24,baselines_work/cohorte/java/CODE_ESTRU_JAVA_009/CODE_ESTRU_JAVA_009.java,39,baselines_work/cohorte/java/CODE_FUN_JAVA_009/CODE_FUN_JAVA_009.java,0.136,17,4,11,6
3870,47,baselines_work/cohorte/java/CODE_FUN_JAVA_004/CODE_FUN_JAVA_004.java,33,baselines_work/cohorte/java/CODE_FUN_JAVA_007/CODE_FUN_JAVA_007.java,0.13385826771653545,17,5,7,10
3952,38,baselines_work/cohorte/java/CODE_FUN_JAVA_006/CODE_FUN_JAVA_006.java,36,baselines_work/cohorte/java/CODE_FUN_JAVA_010/CODE_FUN_JAVA_010.java,0.11409395973154363,17,3,8,9
4085,39,baselines_work/cohorte/java/CODE_FUN_JAVA_009/CODE_FUN_JAVA_009.java,62,baselines_work/cohorte/java/CODE_IDENT_JAVA_009/CODE_IDENT_JAVA_009.java,0.1452991452991453,17,4,6,11
