id,leftFileId,leftFilePath,rightFileId,rightFilePath,similarity,totalOverlap,longestFragment,leftCovered,rightCovered
5315,57,baselines_work/cohorte/csharp/CODE_IDENT_CS_006/CODE_IDENT_CS_006.cs,59,baselines_work/cohorte/csharp/CODE_IDENT_CS_009_COPY/CODE_IDENT_CS_009.cs,0.26582278481012656,42,5,23,19
5332,56,baselines_work/cohorte/csharp/CODE_IDENT_CS_006_COPY/CODE_IDENT_CS_006.cs,60,baselines_work/cohorte/csharp/CODE_IDENT_CS_009/CODE_IDENT_CS_009.cs,0.26582278481012656,42,5,23,19
5333,56,baselines_work/cohorte/csharp/CODE_IDENT_CS_006_COPY/CODE_IDENT_CS_006.cs,59,baselines_work/cohorte/csharp/CODE_IDENT_CS_009_COPY/CODE_IDENT_CS_009.cs,0.26582278481012656,42,5,23,19
2744,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,20,baselines_work/cohorte/csharp/CODE_ESTRU_CS_007/CODE_ESTRU_CS_007.cs,0.23163841807909605,41,4,22,19
2751,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,27,baselines_work/cohorte/csharp/CODE_ESTRU_CS_014/CODE_ESTRU_CS_014.cs,0.20918367346938777,41,5,21,20
2762,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,41,baselines_work/cohorte/csharp/CODE_FUN_CS_010/CODE_FUN_CS_010.cs,0.18385650224215247,41,4,23,18
2780,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,54,baselines_work/cohorte/csharp/CODE_IDENT_CS_007/CODE_IDENT_CS_007.cs,0.23163841807909605,41,4,22,19
2781,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,58,baselines_work/cohorte/csharp/CODE_IDENT_CS_007_COPY/CODE_IDENT_CS_007.cs,0.23163841807909605,41,4,22,19
2794,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,68,baselines_work/cohorte/csharp/CODE_IDENT_CS_014/CODE_IDENT_CS_014.cs,0.20918367346938777,41,5,21,20
2795,1,baselines_work/cohorte/csharp/CODE_DIF_CS_001/CODE_DIF_CS_001.cs,72,baselines_work/cohorte/csharp/CODE_IDENT_CS_014_COPY/CODE_IDENT_CS_014.cs,0.20918367346938777,41,5,21,20
2841,4,baselines_work/cohorte/csharp/CODE_DIF_CS_002/CODE_DIF_CS_002.cs,43,baselines_work/cohorte/csharp/CODE_IDENT_CS_001/CODE_IDENT_CS_001.cs,0.1889400921658986,41,5,26,15
2842,4,baselines_work/cohorte/csharp/CODE_DIF_CS_002/CODE_DIF_CS_002.cs,46,baselines_work/cohorte/csharp/CODE_IDENT_CS_001_COPY/CODE_IDENT_CS_001.cs,0.1889400921658986,41,5,26,15
2980,0,baselines_work/cohorte/csharp/CODE_DIF_CS_004/CODE_DIF_CS_004.cs,39,baselines_work/cohorte/csharp/CODE_FUN_CS_012/CODE_FUN_CS_012.cs,0.07509157509157509,41,3,23,18
3056,3,baselines_work/cohorte/csharp/CODE_DIF_CS_005/CODE_DIF_CS_005.cs,45,baselines_work/cohorte/csharp/CODE_IDENT_CS_002/CODE_IDENT_CS_002.cs,0.1576923076923077,41,5,26,15
3057,3,baselines_work/cohorte/csharp/CODE_DIF_CS_005/CODE_DIF_CS_005.cs,53,baselines_work/cohorte/csharp/CODE_IDENT_CS_002_COPY/CODE_IDENT_CS_002.cs,0.1576923076923077,41,5,26,15
3389,11,baselines_work/cohorte/csharp/CODE_DIF_CS_010/CODE_DIF_CS_010.cs,43,baselines_work/cohorte/csharp/CODE_IDENT_CS_001/CODE_IDENT_CS_001.cs,0.1168091168091168,41,3,28,13
3390,11,baselines_work/cohorte/csharp/CODE_DIF_CS_010/CODE_DIF_CS_010.cs,46,baselines_work/cohorte/csharp/CODE_IDENT_CS_001_COPY/CODE_IDENT_CS_001.cs,0.1168091168091168,41,3,28,13
3922,17,baselines_work/cohorte/csharp/CODE_ESTRU_CS_004/CODE_ESTRU_CS_004.cs,37,baselines_work/cohorte/csharp/CODE_FUN_CS_009/CODE_FUN_CS_009.cs,0.10962566844919786,41,2,27,14
3929,17,baselines_work/cohorte/csharp/CODE_ESTRU_CS_004/CODE_ESTRU_CS_004.cs,43,baselines_work/cohorte/csharp/CODE_IDENT_CS_001/CODE_IDENT_CS_001.cs,0.1151685393258427,41,3,24,17
3930,17,baselines_work/cohorte/csharp/CODE_ESTRU_CS_004/CODE_ESTRU_CS_004.cs,46,baselines_work/cohorte/csharp/CODE_IDENT_CS_001_COPY/CODE_IDENT_CS_001.cs,0.1151685393258427,41,3,24,17
4299,22,baselines_work/cohorte/csharp/CODE_ESTRU_CS_011/CODE_ESTRU_CS_011.cs,50,baselines_work/cohorte/csharp/CODE_IDENT_CS_004/CODE_IDENT_CS_004.cs,0.14909090909090908,41,4,32,9
4300,22,baselines_work/cohorte/csharp/CODE_ESTRU_CS_011/CODE_ESTRU_CS_011.cs,49,baselines_work/cohorte/csharp/CODE_IDENT_CS_004_COPY/CODE_IDENT_CS_004.cs,0.14909090909090908,41,4,32,9
4329,28,baselines_work/cohorte/csharp/CODE_ESTRU_CS_012/CODE_ESTRU_CS_012.cs,32,baselines_work/cohorte/csharp/CODE_FUN_CS_004/CODE_FUN_CS_004.cs,0.13993174061433447,41,3,22,19
4386,29,baselines_work/cohorte/csharp/CODE_ESTRU_CS_013/CODE_ESTRU_CS_013.cs,47,baselines_work/cohorte/csharp/CODE_FUN_CS_014/CODE_FUN_CS_014.cs,0.211340206185567,41,5,28,13
4543,30,baselines_work/cohorte/csharp/CODE_FUN_CS_001/CODE_FUN_CS_001.cs,63,baselines_work/cohorte/csharp/CODE_IDENT_CS_011/CODE_IDENT_CS_011.cs,0.21243523316062177,41,5,14,27
4544,30,baselines_work/cohorte/csharp/CODE_FUN_CS_001/CODE_FUN_CS_001.cs,65,baselines_work/cohorte/csharp/CODE_IDENT_CS_011_COPY/CODE_IDENT_CS_011.cs,0.21243523316062177,41,5,14,27
4639,32,baselines_work/cohorte/csharp/CODE_FUN_CS_004/CODE_FUN_CS_004.cs,38,baselines_work/cohorte/csharp/CODE_FUN_CS_006/CODE_FUN_CS_006.cs,0.13268608414239483,41,2,17,24
4671,32,baselines_work/cohorte/csharp/CODE_FUN_CS_004/CODE_FUN_CS_004.cs,69,baselines_work/cohorte/csharp/CODE_IDENT_CS_012/CODE_IDENT_CS_012.cs,0.13993174061433447,41,3,19,22
4672,32,baselines_work/cohorte/csharp/CODE_FUN_CS_004/CODE_FUN_CS_004.cs,70,baselines_work/cohorte/csharp/CODE_IDENT_CS_012_COPY/CODE_IDENT_CS_012.cs,0.13993174061433447,41,3,19,22
4724,38,baselines_work/cohorte/csharp/CODE_FUN_CS_006/CODE_FUN_CS_006.cs,39,baselines_work/cohorte/csharp/CODE_FUN_CS_012/CODE_FUN_CS_012.cs,0.17672413793103448,41,9,24,17
